# qstring	phrase	weight	tags
# Japan_Travel board: manually reviewed Japanese place names and travel terms.
# Weights use a log-continuous mapping of combined corpus count 3..545 onto -2.4..-2.0.
# This combines the current crawl with the cached PTT-pretrain-zhtw Japan_Travel corpus.
|_2@<i	大極殿	-2.258073	chiaki-modern-overlay,manual,reviewed,japan-travel
|_3@	大崎	-2.276249	chiaki-modern-overlay,manual,reviewed,japan-travel
|_6CxgE0	大和壽司	-2.174960	chiaki-modern-overlay,manual,reviewed,japan-travel
|_>JmTha	大丸百貨	-2.198933	chiaki-modern-overlay,manual,reviewed,japan-travel
|_>W3>TJ	大沼公園	-2.177757	chiaki-modern-overlay,manual,reviewed,japan-travel
|_BY89nHRP	大阪周遊卡	-2.206826	chiaki-modern-overlay,manual,reviewed,japan-travel
|_BY89nHpi	大阪周遊券	-2.243382	chiaki-modern-overlay,manual,reviewed,japan-travel
|_BY=M3>TJ	大阪城公園	-2.208933	chiaki-modern-overlay,manual,reviewed,japan-travel
|_BY=MN:IX4C	大阪城天守閣	-2.293407	chiaki-modern-overlay,manual,reviewed,japan-travel
|_BYIJnkEi	大阪環狀線	-2.324583	chiaki-modern-overlay,manual,reviewed,japan-travel
|_BYIJ{Hr\=M	大阪環球影城	-2.315527	chiaki-modern-overlay,manual,reviewed,japan-travel
|_BYN:DY3>	大阪天滿宮	-2.281554	chiaki-modern-overlay,manual,reviewed,japan-travel
|_BY\[	大阪港	-2.186813	chiaki-modern-overlay,manual,reviewed,japan-travel
|_G:4W	大三島	-2.400000	chiaki-modern-overlay,manual,reviewed,japan-travel
|_IXmJ	大手門	-2.240110	chiaki-modern-overlay,manual,reviewed,japan-travel
|_J<>W	大湯沼	-2.360722	chiaki-modern-overlay,manual,reviewed,japan-travel
|_LW~0	大鳥居	-2.174960	chiaki-modern-overlay,manual,reviewed,japan-travel
|_O]tO	大涌谷	-2.197080	chiaki-modern-overlay,manual,reviewed,japan-travel
|_Q={JKb	大豐神社	-2.315527	chiaki-modern-overlay,manual,reviewed,japan-travel
|_ZG3>TJ	大濠公園	-2.315527	chiaki-modern-overlay,manual,reviewed,japan-travel
|_a_c[	大浴場	-2.215624	chiaki-modern-overlay,manual,reviewed,japan-travel
|_q6[1	大黑家	-2.208933	chiaki-modern-overlay,manual,reviewed,japan-travel
}?SWS_	狸小路	-2.164693	chiaki-modern-overlay,manual,reviewed,japan-travel
}F|YxgE0<i	迴轉壽司店	-2.271286	chiaki-modern-overlay,manual,reviewed,japan-travel
}I>CG@	田澤湖	-2.287252	chiaki-modern-overlay,manual,reviewed,japan-travel
}Ic:GK0_{;	田端文士村	-2.315527	chiaki-modern-overlay,manual,reviewed,japan-travel
}MN_c[	熊牧場	-2.276249	chiaki-modern-overlay,manual,reviewed,japan-travel
}MyS	熊野	-2.206826	chiaki-modern-overlay,manual,reviewed,japan-travel
}MyS{JKb	熊野神社	-2.334850	chiaki-modern-overlay,manual,reviewed,japan-travel
}^\e	稚內	-2.377880	chiaki-modern-overlay,manual,reviewed,japan-travel
}^tA	志摩	-2.258073	chiaki-modern-overlay,manual,reviewed,japan-travel
}^tAT03:~@{;	志摩西班牙村	-2.346703	chiaki-modern-overlay,manual,reviewed,japan-travel
~06d	駒岳	-2.246800	chiaki-modern-overlay,manual,reviewed,japan-travel
~0QMrG	駒形橋	-2.346703	chiaki-modern-overlay,manual,reviewed,japan-travel
~76C_;C:	昭和新山	-2.213328	chiaki-modern-overlay,manual,reviewed,japan-travel
~=2@~=8MEi	東急東橫線	-2.307425	chiaki-modern-overlay,manual,reviewed,japan-travel
~=@@4_	東福寺	-2.174960	chiaki-modern-overlay,manual,reviewed,japan-travel
~=F0lg	東伊豆	-2.360722	chiaki-modern-overlay,manual,reviewed,japan-travel
~=IF}I	東梅田	-2.360722	chiaki-modern-overlay,manual,reviewed,japan-travel
~=KZci4_	東本願寺	-2.211099	chiaki-modern-overlay,manual,reviewed,japan-travel
~=T0Ei	東西線	-2.190086	chiaki-modern-overlay,manual,reviewed,japan-travel
~=kO1_y<	東武日光	-2.276249	chiaki-modern-overlay,manual,reviewed,japan-travel
~=kO:10_	東武巴士	-2.293407	chiaki-modern-overlay,manual,reviewed,japan-travel
~=kOmTha	東武百貨	-2.307425	chiaki-modern-overlay,manual,reviewed,japan-travel
~=mf3>	東照宮	-2.140207	chiaki-modern-overlay,manual,reviewed,japan-travel
~=o=9>=M	東京中城	-2.271286	chiaki-modern-overlay,manual,reviewed,japan-travel
~=o=:i0>DJ	東京麵通團	-2.281554	chiaki-modern-overlay,manual,reviewed,japan-travel
~=o=N:4>\_	東京天空樹	-2.293407	chiaki-modern-overlay,manual,reviewed,japan-travel
~=o=[30i	東京車站	-2.111396	chiaki-modern-overlay,manual,reviewed,japan-travel
~=o=a0i=	東京都廳	-2.236971	chiaki-modern-overlay,manual,reviewed,japan-travel
~=o=z?0_|?	東京迪士尼	-2.148502	chiaki-modern-overlay,manual,reviewed,japan-travel
~=vU_;yhEi	東北新幹線	-2.334850	chiaki-modern-overlay,manual,reviewed,japan-travel
~=wTcfEi	東海道線	-2.324583	chiaki-modern-overlay,manual,reviewed,japan-travel
~=wTcfKZEi	東海道本線	-2.266625	chiaki-modern-overlay,manual,reviewed,japan-travel
~=wTcf_;yhEi	東海道新幹線	-2.324583	chiaki-modern-overlay,manual,reviewed,japan-travel
~=|_S_0>	東大路通	-2.300097	chiaki-modern-overlay,manual,reviewed,japan-travel
~IOKuhx7	年輪蛋糕	-2.198933	chiaki-modern-overlay,manual,reviewed,japan-travel
~LEE3;	蓬萊軒	-2.240110	chiaki-modern-overlay,manual,reviewed,japan-travel
~OtO	祖谷	-2.217990	chiaki-modern-overlay,manual,reviewed,japan-travel
~\?0^H3>TJ	井之頭公園	-2.228257	chiaki-modern-overlay,manual,reviewed,japan-travel
~^2PrG	赤羽橋	-2.213328	chiaki-modern-overlay,manual,reviewed,japan-travel
=>tO	宗谷	-2.360722	chiaki-modern-overlay,manual,reviewed,japan-travel
wTV:mlth	海鮮丼飯	-2.360722	chiaki-modern-overlay,manual,reviewed,japan-travel
010_U3A_	趨勢科技	-1.029915	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
015_@l=M	屈意奉承	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
01L@	祛除	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
01Q=L@Lb	祛風除熱	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
01Ri\=:9	區段徵收	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
01Sl	祛病	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
01TO	屈死	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
01a_0JwK	區域聯防	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
01a_0\S_	區域網路	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
01gIhjYe	祛痰潤肺	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
01lI	祛寒	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
01tAof~I	驅魔少年	-2.688906	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
01xY	趨緩	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
082@2@DJ	超級集團	-0.908161	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
082@KP=_	超級瑪莉	-1.274217	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
082@TJw\	超級圓頂	-1.702066	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
082@lIxg	超級函授	-1.660104	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
08P_	超渡	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
08Q=3e:_	超峰快遞	-2.405465	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
08Qd	超貸	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
08{H	抄球	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
08|_S<{K	超大蟑螂	-2.837463	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0=Z_	樁柱	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0=^lx7n?	莊敬高職	-1.790741	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0>0>	通通	-0.895677	chiaki-synthetic-overlay,reviewed,benchmark-miss-rerank,tw-variant
0C2:mTha	德安百貨	-2.045865	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0C=_	得利	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0CFM	得名	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0CN_	德目	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0CV:^=	德先生	-3.100000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0CWBk@YZ	德國麻疹	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0Cy<9>5E	德光中學	-1.811273	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0J0J	漣漣	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0J0MQMD8	聯盟行銷	-0.919706	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0J6:	連番	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0J6C_;GK	聯合新聞	-0.892714	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0J=M<i6W	聯成電腦	-1.464589	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0JGL	聯強	-2.220280	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0JGLWBA_	聯強國際	-2.404458	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0JJ`	連假	-1.017582	chiaki-synthetic-overlay,reviewed,benchmark-miss-rerank,domain-term
0JKl	廉政	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0JT0	濂溪	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0JWB	聯國	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0Jea1=BX	聯絡窗口	-1.2500	chiaki-synthetic-overlay,reviewed,manual-office
0JzO	聯屬	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0Mt:	蒙冤	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0TOO	鐵齒	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0W0CNj	保德信	-3.136540	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0W4W9>FW	寶島鐘錶	-1.618440	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0W4WWY^l	寶島眼鏡	-1.515735	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0W5_	寶藝	-2.253484	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0W6C?0wK	飽和脂肪	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0W=19>_;	保發中心	-2.785826	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0W=M	保成	-2.236060	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0W=M^HNj	保誠投信	-2.401257	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0W=M|Jxg	保誠人壽	-2.396090	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0WA@A0m0	飽讀詩書	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0WIY	飽覽	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0WKZ	保本	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0W^P	寶雅	-2.263384	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0Z0_4k{H	軟式棒球	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0Z6J	阮咸	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0Z:b	軟顎	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0Z[O3>YcTJ01	軟體工業園區	-3.450000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0[0[	袞袞	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0[?]cOF0R0	滾筒洗衣機	-1.9000	chiaki-synthetic-overlay,reviewed,manual-taiwan-appliance
0\0_	網室	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0\BY	網版	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0\S_1K~K	網路銀行	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0\S_9RXVO@	網路火腿族	-3.450000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0\S_J`3@	網路假期	-1.223926	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0\S__;GKC_?]	網路新聞系統	-3.450000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0\iR	往者	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0\{HGX	網球肘	-3.100000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0]pg	請購	-1.5500	chiaki-synthetic-overlay,reviewed,manual-office
0]pg7:	請購單	-1.3500	chiaki-synthetic-overlay,reviewed,manual-office
0_0C3@CR	適得其所	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_2a	試播	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_3@4a2@	噬臍莫及	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_9KYc0_	士林夜市	-1.705031	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0_?0N@Ul	嗜之如命	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_Ef	試晬	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_K_R0	事務機	-1.7000	chiaki-synthetic-overlay,reviewed,manual-taiwan-appliance
0_L_0CUO	勢不得已	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_L_dRX[	勢不可當	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_N<	視康	-1.693683	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0_N@6_cO	視如敝屣	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_QE0_~l	適材適用	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_Rl^=	侍應生	-3.100000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_ZX	嗜酒	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_\en?K_	室內植物	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_];	飾金	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_]ecV	拭淚水	-2.437161	chiaki-synthetic-overlay,reviewed,single-char-collocation
0__M6NC_	視同兒戲	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0__McV9R	勢同水火	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_`l	適性	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_afPYIY	世貿展覽	-1.486924	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0_ci	誓願	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_dRJ1L_dR]_	士可殺不可辱	-3.450000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_fc	侍妾	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_j6?;FM	是非分明	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_j6L_?;	是非不分	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_n?	世侄	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_oa<@K_	視若無物	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_rF2fB@	視為畏途	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_thKb01	示範社區	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_v4	市街	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_xg	市售	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_{H|J	事求人	-1.665154	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0_|Jxj	噬人菌	-3.100000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0_~7	市招	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0`4L\_	臘腸樹	-3.100000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0i2fd=	站衛兵	-3.100000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0iCE	站臺	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0iLjyIu?	占盡便宜	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
0iUk|f	蘸醬料	-2.604842	chiaki-synthetic-overlay,reviewed,single-char-collocation
0iWB<@2=	戰國無雙	-2.261198	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
0ivZQWD;	站穩腳跟	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
11PA	虛華	-2.029734	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
11\Oy<OD	虛擬光碟	-0.937475	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
11tf|JHF	需要人陪	-2.444303	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
180iDkQ=	稍占上風	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
18PLNJ	燒王船	-3.100000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
18];NO	燒金紙	-2.600000	chiaki-synthetic-overlay,reviewed,single-char-collocation
18yg\0	燒肉屋	-2.908897	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1;8T9>_;	捐血中心	-1.709158	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1;A@	身毒	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
1;lgoO	涓豆腐	-2.395933	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1KEi	鄞縣	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
1KN7	銀輝	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
1KQ=ol6d	吟風弄月	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
1M1=0J	縫窗簾	-2.016509	chiaki-synthetic-overlay,reviewed,single-char-collocation
1M6:L_	縫帆布	-2.016509	chiaki-synthetic-overlay,reviewed,single-char-collocation
1M:6	縫歪	-2.263651	chiaki-synthetic-overlay,reviewed,single-char-collocation
1MEAEA	縫娃娃	-2.016509	chiaki-synthetic-overlay,reviewed,single-char-collocation
1MJ1p7	縫沙包	-2.016509	chiaki-synthetic-overlay,reviewed,single-char-collocation
1ML_8X	縫布偶	-2.016509	chiaki-synthetic-overlay,reviewed,single-char-collocation
1MU<BX	縫傷口	-2.016509	chiaki-synthetic-overlay,reviewed,single-char-collocation
1MWG	縫牢	-2.218537	chiaki-synthetic-overlay,reviewed,single-char-collocation
1MjPYc0_	逢甲夜市	-1.908466	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1MlOh=	縫補丁	-2.016509	chiaki-synthetic-overlay,reviewed,single-char-collocation
1M}^@@	縫制服	-2.016509	chiaki-synthetic-overlay,reviewed,single-char-collocation
1U:9	採收	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
1UKl	採證	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
1UQ=	采風	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
1UdM2P	彩虹雨	-1.932558	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1UdM3Kcf	彩虹頻道	-1.524191	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1UdMoi{;	彩虹眷村	-1.866803	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1W_;GK	跑新聞	-3.100000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
1WiR9\c[	跑者廣場	-2.697712	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1[ME9R	綑柴火	-2.702153	chiaki-synthetic-overlay,reviewed,single-char-collocation
1[WG	綑牢	-2.702153	chiaki-synthetic-overlay,reviewed,single-char-collocation
1[cfCW	綑稻草	-2.702153	chiaki-synthetic-overlay,reviewed,single-char-collocation
1[{lan	綑粽子	-2.702153	chiaki-synthetic-overlay,reviewed,single-char-collocation
1_0_C70J	日式威廉	-2.238157	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1_6:9>	日翻中	-2.877870	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1_6dy<	日月光	-1.519532	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1_=@ea	日不落	-2.080438	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1_=_d\B_	日立冷氣	-1.382468	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1_?]	日統	-1.931260	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1_?]Dblj	日統客運	-2.741010	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1_GKcYWl	日文檢定	-1.390095	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1_KZRP0>	日本卡通	-1.421359	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1_KZn?4k	日本職棒	-1.439465	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1`[3	尬車	-3.050118	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
1jhG	嫩苗	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
29RKKb3a	勾魂攝魄	-3.200000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
2:0J|Jxg	安聯人壽	-3.457418	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
2:B_	氨氣	-3.000000	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-daily-usage
2:UO3;	安以軒	-2.404131	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
2:_;^P	安心亞	-2.021341	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage
